#separator:tab
#html:false
Occiptofrontalis ACTION: [...] INNERVATION: CN VII	Occiptofrontalis ACTION: raise forehead and eyebrow INNERVATION: CN VII
Teres Minor ORIGIN: lateral border of scapula INSERTION: [...] ACTIONS: adduction and lateral rotation of arm INNERVATION: axillary nerve (C5-C6)	Teres Minor ORIGIN: lateral border of scapula INSERTION: greater tubercle of humerus ACTIONS: adduction and lateral rotation of arm INNERVATION: axillary nerve (C5-C6)
Teres Minor ORIGIN: lateral border of scapula INSERTION: greater tubercle of humerus ACTIONS: adduction and lateral rotation of arm INNERVATION: [...]	Teres Minor ORIGIN: lateral border of scapula INSERTION: greater tubercle of humerus ACTIONS: adduction and lateral rotation of arm INNERVATION: axillary nerve (C5-C6)
Teres Minor ORIGIN: [...] INSERTION: greater tubercle of humerus ACTIONS: adduction and lateral rotation of arm INNERVATION: axillary nerve (C5-C6)	Teres Minor ORIGIN: lateral border of scapula INSERTION: greater tubercle of humerus ACTIONS: adduction and lateral rotation of arm INNERVATION: axillary nerve (C5-C6)
Teres Minor ORIGIN: lateral border of scapula INSERTION: greater tubercle of humerus ACTIONS: [...] INNERVATION: axillary nerve (C5-C6)	Teres Minor ORIGIN: lateral border of scapula INSERTION: greater tubercle of humerus ACTIONS: adduction and lateral rotation of arm INNERVATION: axillary nerve (C5-C6)
Teres Minor ORIGIN: [...] INSERTION: [...] ACTIONS: [...] INNERVATION: [...]	Teres Minor ORIGIN: lateral border of scapula INSERTION: greater tubercle of humerus ACTIONS: adduction and lateral rotation of arm INNERVATION: axillary nerve (C5-C6)
Subscapularis ORIGIN: subscapular fossa INSERTION: lesser tubercle of humerus ACTION: medial rotation of arm INNERVATION: [...]	Subscapularis ORIGIN: subscapular fossa INSERTION: lesser tubercle of humerus ACTION: medial rotation of arm INNERVATION: upper and lower subscapular nerves (C5-C6)
Subscapularis ORIGIN: subscapular fossa INSERTION: [...] ACTION: medial rotation of arm INNERVATION: upper and lower subscapular nerves (C5-C6)	Subscapularis ORIGIN: subscapular fossa INSERTION: lesser tubercle of humerus ACTION: medial rotation of arm INNERVATION: upper and lower subscapular nerves (C5-C6)
Subscapularis ORIGIN: subscapular fossa INSERTION: lesser tubercle of humerus ACTION: [...] INNERVATION: upper and lower subscapular nerves (C5-C6)	Subscapularis ORIGIN: subscapular fossa INSERTION: lesser tubercle of humerus ACTION: medial rotation of arm INNERVATION: upper and lower subscapular nerves (C5-C6)
Subscapularis ORIGIN: [...] INSERTION: lesser tubercle of humerus ACTION: medial rotation of arm INNERVATION: upper and lower subscapular nerves (C5-C6)	Subscapularis ORIGIN: subscapular fossa INSERTION: lesser tubercle of humerus ACTION: medial rotation of arm INNERVATION: upper and lower subscapular nerves (C5-C6)
Subscapularis ORIGIN: [...] INSERTION: [...] ACTION: [...] INNERVATION: [...]	Subscapularis ORIGIN: subscapular fossa INSERTION: lesser tubercle of humerus ACTION: medial rotation of arm INNERVATION: upper and lower subscapular nerves (C5-C6)
Teres Major ORIGIN: lower border of scapula INSERTION: [...] ACTION: strong adductor of humerus INNERVATION: lower subscapular nerve (C5-C6)	Teres Major ORIGIN: lower border of scapula INSERTION: medial border of intertubercular groove ACTION: strong adductor of humerus INNERVATION: lower subscapular nerve (C5-C6)
Teres Major ORIGIN: lower border of scapula INSERTION: medial border of intertubercular groove ACTION: strong adductor of humerus INNERVATION: [...]	Teres Major ORIGIN: lower border of scapula INSERTION: medial border of intertubercular groove ACTION: strong adductor of humerus INNERVATION: lower subscapular nerve (C5-C6)
Teres Major ORIGIN: [...] INSERTION: medial border of intertubercular groove ACTION: strong adductor of humerus INNERVATION: lower subscapular nerve (C5-C6)	Teres Major ORIGIN: lower border of scapula INSERTION: medial border of intertubercular groove ACTION: strong adductor of humerus INNERVATION: lower subscapular nerve (C5-C6)
Teres Major ORIGIN: lower border of scapula INSERTION: medial border of intertubercular groove ACTION: [...] INNERVATION: lower subscapular nerve (C5-C6)	Teres Major ORIGIN: lower border of scapula INSERTION: medial border of intertubercular groove ACTION: strong adductor of humerus INNERVATION: lower subscapular nerve (C5-C6)
Teres Major ORIGIN: [...] INSERTION: [...] ACTION: [...] INNERVATION: [...]	Teres Major ORIGIN: lower border of scapula INSERTION: medial border of intertubercular groove ACTION: strong adductor of humerus INNERVATION: lower subscapular nerve (C5-C6)
Coracobrachialis ORIGIN: [...] INSERTION: humeral shaft ACTIONS: adduction and flexion of arm @ shoulder INNERVATION: musculocutaneous nerve (C5-C7)	Coracobrachialis ORIGIN: coracoid process of scapula INSERTION: humeral shaft ACTIONS: adduction and flexion of arm @ shoulder INNERVATION: musculocutaneous nerve (C5-C7)
Coracobrachialis ORIGIN: coracoid process of scapula INSERTION: [...] ACTIONS: adduction and flexion of arm @ shoulder INNERVATION: musculocutaneous nerve (C5-C7)	Coracobrachialis ORIGIN: coracoid process of scapula INSERTION: humeral shaft ACTIONS: adduction and flexion of arm @ shoulder INNERVATION: musculocutaneous nerve (C5-C7)
Coracobrachialis ORIGIN: coracoid process of scapula INSERTION: humeral shaft ACTIONS: [...] INNERVATION: musculocutaneous nerve (C5-C7)	Coracobrachialis ORIGIN: coracoid process of scapula INSERTION: humeral shaft ACTIONS: adduction and flexion of arm @ shoulder INNERVATION: musculocutaneous nerve (C5-C7)
Coracobrachialis ORIGIN: coracoid process of scapula INSERTION: humeral shaft ACTIONS: adduction and flexion of arm @ shoulder INNERVATION: [...]	Coracobrachialis ORIGIN: coracoid process of scapula INSERTION: humeral shaft ACTIONS: adduction and flexion of arm @ shoulder INNERVATION: musculocutaneous nerve (C5-C7)
Coracobrachialis ORIGIN: [...] INSERTION: [...] ACTIONS: [...] INNERVATION: [...]	Coracobrachialis ORIGIN: coracoid process of scapula INSERTION: humeral shaft ACTIONS: adduction and flexion of arm @ shoulder INNERVATION: musculocutaneous nerve (C5-C7)
Triceps Brachii ORIGINS: [...] INSERTION: olecranon process of ulna ACTION: upper limb extension @ elbow INNERVATION: radial nerve (C5-T1)	Triceps Brachii ORIGINS: LONG: infraglenoid tubercle ; MED & LAT: humeral shaft INSERTION: olecranon process of ulna ACTION: upper limb extension @ elbow INNERVATION: radial nerve (C5-T1)
Triceps Brachii ORIGINS: LONG: infraglenoid tubercle ; MED & LAT: humeral shaft INSERTION: [...] ACTION: upper limb extension @ elbow INNERVATION: radial nerve (C5-T1)	Triceps Brachii ORIGINS: LONG: infraglenoid tubercle ; MED & LAT: humeral shaft INSERTION: olecranon process of ulna ACTION: upper limb extension @ elbow INNERVATION: radial nerve (C5-T1)
Triceps Brachii ORIGINS: LONG: infraglenoid tubercle ; MED & LAT: humeral shaft INSERTION: olecranon process of ulna ACTION: [...] INNERVATION: radial nerve (C5-T1)	Triceps Brachii ORIGINS: LONG: infraglenoid tubercle ; MED & LAT: humeral shaft INSERTION: olecranon process of ulna ACTION: upper limb extension @ elbow INNERVATION: radial nerve (C5-T1)
Triceps Brachii ORIGINS: LONG: infraglenoid tubercle ; MED & LAT: humeral shaft INSERTION: olecranon process of ulna ACTION: upper limb extension @ elbow INNERVATION: [...]	Triceps Brachii ORIGINS: LONG: infraglenoid tubercle ; MED & LAT: humeral shaft INSERTION: olecranon process of ulna ACTION: upper limb extension @ elbow INNERVATION: radial nerve (C5-T1)
Triceps Brachii ORIGINS: [...] INSERTION: [...] ACTION: [...] INNERVATION: [...]	Triceps Brachii ORIGINS: LONG: infraglenoid tubercle ; MED & LAT: humeral shaft INSERTION: olecranon process of ulna ACTION: upper limb extension @ elbow INNERVATION: radial nerve (C5-T1)
Anconeus ORIGIN: lateral epicondyle of humerus INSERTION: olecranon process of ulna ACTION: assist in forearm extension INNERVATION: [...]	Anconeus ORIGIN: lateral epicondyle of humerus INSERTION: olecranon process of ulna ACTION: assist in forearm extension INNERVATION: radial nerve (C5-T1)
Anconeus ORIGIN: lateral epicondyle of humerus INSERTION: [...] ACTION: assist in forearm extension INNERVATION: radial nerve (C5-T1)	Anconeus ORIGIN: lateral epicondyle of humerus INSERTION: olecranon process of ulna ACTION: assist in forearm extension INNERVATION: radial nerve (C5-T1)
Anconeus ORIGIN: [...] INSERTION: olecranon process of ulna ACTION: assist in forearm extension INNERVATION: radial nerve (C5-T1)	Anconeus ORIGIN: lateral epicondyle of humerus INSERTION: olecranon process of ulna ACTION: assist in forearm extension INNERVATION: radial nerve (C5-T1)
Anconeus ORIGIN: lateral epicondyle of humerus INSERTION: olecranon process of ulna ACTION: [...] INNERVATION: radial nerve (C5-T1)	Anconeus ORIGIN: lateral epicondyle of humerus INSERTION: olecranon process of ulna ACTION: assist in forearm extension INNERVATION: radial nerve (C5-T1)
Anconeus ORIGIN: [...] INSERTION: [...] ACTION: [...] INNERVATION: [...]	Anconeus ORIGIN: lateral epicondyle of humerus INSERTION: olecranon process of ulna ACTION: assist in forearm extension INNERVATION: radial nerve (C5-T1)
Biceps Brachii ORIGINS: [...]                 [...] INSERTION: radial tuberosity ACTIONS: forearm flexor ; elbow flexor when forearm is supinated INNERVATION: musculocutaneous nerve (C5-C7)	Biceps Brachii ORIGINS: LONG: supraglenoid tubercle of scapula                  SHORT: coracoid process of scapula INSERTION: radial tuberosity ACTIONS: forearm flexor ; elbow flexor when forearm is supinated INNERVATION: musculocutaneous nerve (C5-C7)
Biceps Brachii ORIGINS: LONG: supraglenoid tubercle of scapula                  SHORT: coracoid process of scapula INSERTION: radial tuberosity ACTIONS: forearm flexor ; elbow flexor when forearm is supinated INNERVATION: [...]	Biceps Brachii ORIGINS: LONG: supraglenoid tubercle of scapula                  SHORT: coracoid process of scapula INSERTION: radial tuberosity ACTIONS: forearm flexor ; elbow flexor when forearm is supinated INNERVATION: musculocutaneous nerve (C5-C7)
Biceps Brachii ORIGINS: LONG: supraglenoid tubercle of scapula                  SHORT: coracoid process of scapula INSERTION: radial tuberosity ACTIONS: [...] INNERVATION: musculocutaneous nerve (C5-C7)	Biceps Brachii ORIGINS: LONG: supraglenoid tubercle of scapula                  SHORT: coracoid process of scapula INSERTION: radial tuberosity ACTIONS: forearm flexor ; elbow flexor when forearm is supinated INNERVATION: musculocutaneous nerve (C5-C7)
Biceps Brachii ORIGINS: LONG: supraglenoid tubercle of scapula                  SHORT: coracoid process of scapula INSERTION: [...] ACTIONS: forearm flexor ; elbow flexor when forearm is supinated INNERVATION: musculocutaneous nerve (C5-C7)	Biceps Brachii ORIGINS: LONG: supraglenoid tubercle of scapula                  SHORT: coracoid process of scapula INSERTION: radial tuberosity ACTIONS: forearm flexor ; elbow flexor when forearm is supinated INNERVATION: musculocutaneous nerve (C5-C7)
Biceps Brachii ORIGINS: [...]                 [...] INSERTION: [...] ACTIONS: [...] INNERVATION: [...]	Biceps Brachii ORIGINS: LONG: supraglenoid tubercle of scapula                  SHORT: coracoid process of scapula INSERTION: radial tuberosity ACTIONS: forearm flexor ; elbow flexor when forearm is supinated INNERVATION: musculocutaneous nerve (C5-C7)
Brachialis ORIGIN: anterior of humerus INSERTIONS: [...] ACTION: forearm flexion INNERVATION: musculocutaneous nerve (C5-C7)	Brachialis ORIGIN: anterior of humerus INSERTIONS: coronoid process of ulna and ulnar tuberosity ACTION: forearm flexion INNERVATION: musculocutaneous nerve (C5-C7)
Brachialis ORIGIN: [...] INSERTIONS: coronoid process of ulna and ulnar tuberosity ACTION: forearm flexion INNERVATION: musculocutaneous nerve (C5-C7)	Brachialis ORIGIN: anterior of humerus INSERTIONS: coronoid process of ulna and ulnar tuberosity ACTION: forearm flexion INNERVATION: musculocutaneous nerve (C5-C7)
Brachialis ORIGIN: anterior of humerus INSERTIONS: coronoid process of ulna and ulnar tuberosity ACTION: [...] INNERVATION: musculocutaneous nerve (C5-C7)	Brachialis ORIGIN: anterior of humerus INSERTIONS: coronoid process of ulna and ulnar tuberosity ACTION: forearm flexion INNERVATION: musculocutaneous nerve (C5-C7)
Brachialis ORIGIN: anterior of humerus INSERTIONS: coronoid process of ulna and ulnar tuberosity ACTION: forearm flexion INNERVATION: [...]	Brachialis ORIGIN: anterior of humerus INSERTIONS: coronoid process of ulna and ulnar tuberosity ACTION: forearm flexion INNERVATION: musculocutaneous nerve (C5-C7)
Brachialis ORIGIN: [...] INSERTIONS: [...] ACTION: [...] INNERVATION: [...]	Brachialis ORIGIN: anterior of humerus INSERTIONS: coronoid process of ulna and ulnar tuberosity ACTION: forearm flexion INNERVATION: musculocutaneous nerve (C5-C7)
Flexor Digitorum Superficialis ORIGINS: humerus, ulna and radius INSERTION: [...] ACTION: flexion of MCP and PIP joints for 2-5th fingers INNERVATION: median nerve (C5-T1)	Flexor Digitorum Superficialis ORIGINS: humerus, ulna and radius INSERTION: 2nd-5th middle phalanges ACTION: flexion of MCP and PIP joints for 2-5th fingers INNERVATION: median nerve (C5-T1)
Flexor Digitorum Superficialis ORIGINS: humerus, ulna and radius INSERTION: 2nd-5th middle phalanges ACTION: flexion of MCP and PIP joints for 2-5th fingers INNERVATION: [...]	Flexor Digitorum Superficialis ORIGINS: humerus, ulna and radius INSERTION: 2nd-5th middle phalanges ACTION: flexion of MCP and PIP joints for 2-5th fingers INNERVATION: median nerve (C5-T1)
Flexor Digitorum Superficialis ORIGINS: humerus, ulna and radius INSERTION: 2nd-5th middle phalanges ACTION: [...] INNERVATION: median nerve (C5-T1)	Flexor Digitorum Superficialis ORIGINS: humerus, ulna and radius INSERTION: 2nd-5th middle phalanges ACTION: flexion of MCP and PIP joints for 2-5th fingers INNERVATION: median nerve (C5-T1)
Flexor Digitorum Superficialis ORIGINS: [...] INSERTION: 2nd-5th middle phalanges ACTION: flexion of MCP and PIP joints for 2-5th fingers INNERVATION: median nerve (C5-T1)	Flexor Digitorum Superficialis ORIGINS: humerus, ulna and radius INSERTION: 2nd-5th middle phalanges ACTION: flexion of MCP and PIP joints for 2-5th fingers INNERVATION: median nerve (C5-T1)
Flexor Digitorum Superficialis ORIGINS: [...] INSERTION: [...] ACTION: [...] INNERVATION: [...]	Flexor Digitorum Superficialis ORIGINS: humerus, ulna and radius INSERTION: 2nd-5th middle phalanges ACTION: flexion of MCP and PIP joints for 2-5th fingers INNERVATION: median nerve (C5-T1)
Interossei MUSCLES: PADS: three of them (none on middle)                    DABS: four of them (2 middle, no little)  ORIGIN: metacarpals INSERTION: extensor expansion ACTION: finger extension INNERVATION: [...]	Interossei MUSCLES: PADS: three of them (none on middle)                    DABS: four of them (2 middle, no little)  ORIGIN: metacarpals INSERTION: extensor expansion ACTION: finger extension INNERVATION: ulnar nerve (C8-T1)
Interossei MUSCLES: PADS: three of them (none on middle)                    DABS: four of them (2 middle, no little)  ORIGIN: metacarpals INSERTION: [...] ACTION: finger extension INNERVATION: ulnar nerve (C8-T1)	Interossei MUSCLES: PADS: three of them (none on middle)                    DABS: four of them (2 middle, no little)  ORIGIN: metacarpals INSERTION: extensor expansion ACTION: finger extension INNERVATION: ulnar nerve (C8-T1)
Interossei MUSCLES: PADS: three of them (none on middle)                    DABS: four of them (2 middle, no little)  ORIGIN: metacarpals INSERTION: extensor expansion ACTION: [...] INNERVATION: ulnar nerve (C8-T1)	Interossei MUSCLES: PADS: three of them (none on middle)                    DABS: four of them (2 middle, no little)  ORIGIN: metacarpals INSERTION: extensor expansion ACTION: finger extension INNERVATION: ulnar nerve (C8-T1)
Interossei MUSCLES: [...]                    [...]  ORIGIN: metacarpals INSERTION: extensor expansion ACTION: finger extension INNERVATION: ulnar nerve (C8-T1)	Interossei MUSCLES: PADS: three of them (none on middle)                    DABS: four of them (2 middle, no little)  ORIGIN: metacarpals INSERTION: extensor expansion ACTION: finger extension INNERVATION: ulnar nerve (C8-T1)
Interossei MUSCLES: PADS: three of them (none on middle)                    DABS: four of them (2 middle, no little)  ORIGIN: [...] INSERTION: extensor expansion ACTION: finger extension INNERVATION: ulnar nerve (C8-T1)	Interossei MUSCLES: PADS: three of them (none on middle)                    DABS: four of them (2 middle, no little)  ORIGIN: metacarpals INSERTION: extensor expansion ACTION: finger extension INNERVATION: ulnar nerve (C8-T1)
Interossei MUSCLES: [...]                    [...]  ORIGIN: [...] INSERTION: [...] ACTION: [...] INNERVATION: [...]	Interossei MUSCLES: PADS: three of them (none on middle)                    DABS: four of them (2 middle, no little)  ORIGIN: metacarpals INSERTION: extensor expansion ACTION: finger extension INNERVATION: ulnar nerve (C8-T1)
Pronator Teres ORIGIN: [...] INSERTION: lateral surface of radius ACTION: forearm pronation INNERVATION: median nerve (C5-T1)	Pronator Teres ORIGIN: medial epicondyle of humerus INSERTION: lateral surface of radius ACTION: forearm pronation INNERVATION: median nerve (C5-T1)
Pronator Teres ORIGIN: medial epicondyle of humerus INSERTION: lateral surface of radius ACTION: forearm pronation INNERVATION: [...]	Pronator Teres ORIGIN: medial epicondyle of humerus INSERTION: lateral surface of radius ACTION: forearm pronation INNERVATION: median nerve (C5-T1)
Pronator Teres ORIGIN: medial epicondyle of humerus INSERTION: [...] ACTION: forearm pronation INNERVATION: median nerve (C5-T1)	Pronator Teres ORIGIN: medial epicondyle of humerus INSERTION: lateral surface of radius ACTION: forearm pronation INNERVATION: median nerve (C5-T1)
Pronator Teres ORIGIN: medial epicondyle of humerus INSERTION: lateral surface of radius ACTION: [...] INNERVATION: median nerve (C5-T1)	Pronator Teres ORIGIN: medial epicondyle of humerus INSERTION: lateral surface of radius ACTION: forearm pronation INNERVATION: median nerve (C5-T1)
Pronator Teres ORIGIN: [...] INSERTION: [...] ACTION: [...] INNERVATION: [...]	Pronator Teres ORIGIN: medial epicondyle of humerus INSERTION: lateral surface of radius ACTION: forearm pronation INNERVATION: median nerve (C5-T1)
Flexor Carpi Radialis ORIGIN: [...] INSERTION: base of metacarpal bones 2-3 ACTION: wrist flexion INNERVATION: median nerve (C5-T1)	Flexor Carpi Radialis ORIGIN: medial epicondyle of humerus INSERTION: base of metacarpal bones 2-3 ACTION: wrist flexion INNERVATION: median nerve (C5-T1)
Flexor Carpi Radialis ORIGIN: medial epicondyle of humerus INSERTION: base of metacarpal bones 2-3 ACTION: wrist flexion INNERVATION: [...]	Flexor Carpi Radialis ORIGIN: medial epicondyle of humerus INSERTION: base of metacarpal bones 2-3 ACTION: wrist flexion INNERVATION: median nerve (C5-T1)
Flexor Carpi Radialis ORIGIN: medial epicondyle of humerus INSERTION: [...] ACTION: wrist flexion INNERVATION: median nerve (C5-T1)	Flexor Carpi Radialis ORIGIN: medial epicondyle of humerus INSERTION: base of metacarpal bones 2-3 ACTION: wrist flexion INNERVATION: median nerve (C5-T1)
Flexor Carpi Radialis ORIGIN: medial epicondyle of humerus INSERTION: base of metacarpal bones 2-3 ACTION: [...] INNERVATION: median nerve (C5-T1)	Flexor Carpi Radialis ORIGIN: medial epicondyle of humerus INSERTION: base of metacarpal bones 2-3 ACTION: wrist flexion INNERVATION: median nerve (C5-T1)
Flexor Carpi Radialis ORIGIN: [...] INSERTION: [...] ACTION: [...] INNERVATION: [...]	Flexor Carpi Radialis ORIGIN: medial epicondyle of humerus INSERTION: base of metacarpal bones 2-3 ACTION: wrist flexion INNERVATION: median nerve (C5-T1)
Palmaris Longus ORIGIN: [...] INSERTION: flexor retinalculum ACTION: wrist flexion INNERVATION: median nerve (C5-T1)	Palmaris Longus ORIGIN: medial epicondyle of humerus INSERTION: flexor retinalculum ACTION: wrist flexion INNERVATION: median nerve (C5-T1)
Palmaris Longus ORIGIN: medial epicondyle of humerus INSERTION: flexor retinalculum ACTION: [...] INNERVATION: median nerve (C5-T1)	Palmaris Longus ORIGIN: medial epicondyle of humerus INSERTION: flexor retinalculum ACTION: wrist flexion INNERVATION: median nerve (C5-T1)
Palmaris Longus ORIGIN: medial epicondyle of humerus INSERTION: [...] ACTION: wrist flexion INNERVATION: median nerve (C5-T1)	Palmaris Longus ORIGIN: medial epicondyle of humerus INSERTION: flexor retinalculum ACTION: wrist flexion INNERVATION: median nerve (C5-T1)
Palmaris Longus ORIGIN: medial epicondyle of humerus INSERTION: flexor retinalculum ACTION: wrist flexion INNERVATION: [...]	Palmaris Longus ORIGIN: medial epicondyle of humerus INSERTION: flexor retinalculum ACTION: wrist flexion INNERVATION: median nerve (C5-T1)
Palmaris Longus ORIGIN: [...] INSERTION: [...] ACTION: [...] INNERVATION: [...]	Palmaris Longus ORIGIN: medial epicondyle of humerus INSERTION: flexor retinalculum ACTION: wrist flexion INNERVATION: median nerve (C5-T1)
Flexor Carpi Ulnaris ORIGIN: medial epicondyle of humerus INSERTION: pisiform bone ACTION: wrist flexion  INNERVATION: [...]	Flexor Carpi Ulnaris ORIGIN: medial epicondyle of humerus INSERTION: pisiform bone ACTION: wrist flexion  INNERVATION: ulnar nerve (C8-T1)
Flexor Carpi Ulnaris ORIGIN: [...] INSERTION: pisiform bone ACTION: wrist flexion  INNERVATION: ulnar nerve (C8-T1)	Flexor Carpi Ulnaris ORIGIN: medial epicondyle of humerus INSERTION: pisiform bone ACTION: wrist flexion  INNERVATION: ulnar nerve (C8-T1)
Flexor Carpi Ulnaris ORIGIN: medial epicondyle of humerus INSERTION: [...] ACTION: wrist flexion  INNERVATION: ulnar nerve (C8-T1)	Flexor Carpi Ulnaris ORIGIN: medial epicondyle of humerus INSERTION: pisiform bone ACTION: wrist flexion  INNERVATION: ulnar nerve (C8-T1)
Flexor Carpi Ulnaris ORIGIN: medial epicondyle of humerus INSERTION: pisiform bone ACTION: [...]  INNERVATION: ulnar nerve (C8-T1)	Flexor Carpi Ulnaris ORIGIN: medial epicondyle of humerus INSERTION: pisiform bone ACTION: wrist flexion  INNERVATION: ulnar nerve (C8-T1)
Flexor Carpi Ulnaris ORIGIN: [...] INSERTION: [...] ACTION: [...]  INNERVATION: [...]	Flexor Carpi Ulnaris ORIGIN: medial epicondyle of humerus INSERTION: pisiform bone ACTION: wrist flexion  INNERVATION: ulnar nerve (C8-T1)
Flexor Digitorum Profundus ORIGIN: ulna and interosseus membrane INSERTION: [...] ACTION: finger flexion @ DIP joints INNERVATION: MEDIAL 2: median nerve                           LATERAL 2: ulnar nerve	Flexor Digitorum Profundus ORIGIN: ulna and interosseus membrane INSERTION: DIP of 2nd-5th fingers ACTION: finger flexion @ DIP joints INNERVATION: MEDIAL 2: median nerve                           LATERAL 2: ulnar nerve
Flexor Digitorum Profundus ORIGIN: ulna and interosseus membrane INSERTION: DIP of 2nd-5th fingers ACTION: [...] INNERVATION: MEDIAL 2: median nerve                           LATERAL 2: ulnar nerve	Flexor Digitorum Profundus ORIGIN: ulna and interosseus membrane INSERTION: DIP of 2nd-5th fingers ACTION: finger flexion @ DIP joints INNERVATION: MEDIAL 2: median nerve                           LATERAL 2: ulnar nerve
Flexor Digitorum Profundus ORIGIN: [...] INSERTION: DIP of 2nd-5th fingers ACTION: finger flexion @ DIP joints INNERVATION: MEDIAL 2: median nerve                           LATERAL 2: ulnar nerve	Flexor Digitorum Profundus ORIGIN: ulna and interosseus membrane INSERTION: DIP of 2nd-5th fingers ACTION: finger flexion @ DIP joints INNERVATION: MEDIAL 2: median nerve                           LATERAL 2: ulnar nerve
Flexor Digitorum Profundus ORIGIN: ulna and interosseus membrane INSERTION: DIP of 2nd-5th fingers ACTION: finger flexion @ DIP joints INNERVATION: [...]                           [...]	Flexor Digitorum Profundus ORIGIN: ulna and interosseus membrane INSERTION: DIP of 2nd-5th fingers ACTION: finger flexion @ DIP joints INNERVATION: MEDIAL 2: median nerve                           LATERAL 2: ulnar nerve
Flexor Digitorum Profundus ORIGIN: [...] INSERTION: [...] ACTION: [...] INNERVATION: [...]                           [...]	Flexor Digitorum Profundus ORIGIN: ulna and interosseus membrane INSERTION: DIP of 2nd-5th fingers ACTION: finger flexion @ DIP joints INNERVATION: MEDIAL 2: median nerve                           LATERAL 2: ulnar nerve
Flexor Pollicis Longus ORIGIN: radius and interosseus membrane INSERTION: distal phalanx of the thumb ACTION: flexion of the thumb INNERVATION: [...]	Flexor Pollicis Longus ORIGIN: radius and interosseus membrane INSERTION: distal phalanx of the thumb ACTION: flexion of the thumb INNERVATION: median nerve (C5-T1)
Flexor Pollicis Longus ORIGIN: radius and interosseus membrane INSERTION: [...] ACTION: flexion of the thumb INNERVATION: median nerve (C5-T1)	Flexor Pollicis Longus ORIGIN: radius and interosseus membrane INSERTION: distal phalanx of the thumb ACTION: flexion of the thumb INNERVATION: median nerve (C5-T1)
Flexor Pollicis Longus ORIGIN: [...] INSERTION: distal phalanx of the thumb ACTION: flexion of the thumb INNERVATION: median nerve (C5-T1)	Flexor Pollicis Longus ORIGIN: radius and interosseus membrane INSERTION: distal phalanx of the thumb ACTION: flexion of the thumb INNERVATION: median nerve (C5-T1)
Flexor Pollicis Longus ORIGIN: radius and interosseus membrane INSERTION: distal phalanx of the thumb ACTION: [...] INNERVATION: median nerve (C5-T1)	Flexor Pollicis Longus ORIGIN: radius and interosseus membrane INSERTION: distal phalanx of the thumb ACTION: flexion of the thumb INNERVATION: median nerve (C5-T1)
Flexor Pollicis Longus ORIGIN: [...] INSERTION: [...] ACTION: [...] INNERVATION: [...]	Flexor Pollicis Longus ORIGIN: radius and interosseus membrane INSERTION: distal phalanx of the thumb ACTION: flexion of the thumb INNERVATION: median nerve (C5-T1)
Pronator Quadratus ORIGIN: distal surface of ulna INSERTION: [...] ACTION: forearm pronation INNERVATION: median nerve (C5-T1)	Pronator Quadratus ORIGIN: distal surface of ulna INSERTION: distal surface of radius ACTION: forearm pronation INNERVATION: median nerve (C5-T1)
Pronator Quadratus ORIGIN: [...] INSERTION: distal surface of radius ACTION: forearm pronation INNERVATION: median nerve (C5-T1)	Pronator Quadratus ORIGIN: distal surface of ulna INSERTION: distal surface of radius ACTION: forearm pronation INNERVATION: median nerve (C5-T1)
Pronator Quadratus ORIGIN: distal surface of ulna INSERTION: distal surface of radius ACTION: forearm pronation INNERVATION: [...]	Pronator Quadratus ORIGIN: distal surface of ulna INSERTION: distal surface of radius ACTION: forearm pronation INNERVATION: median nerve (C5-T1)
Pronator Quadratus ORIGIN: distal surface of ulna INSERTION: distal surface of radius ACTION: [...] INNERVATION: median nerve (C5-T1)	Pronator Quadratus ORIGIN: distal surface of ulna INSERTION: distal surface of radius ACTION: forearm pronation INNERVATION: median nerve (C5-T1)
Pronator Quadratus ORIGIN: [...] INSERTION: [...] ACTION: [...] INNERVATION: [...]	Pronator Quadratus ORIGIN: distal surface of ulna INSERTION: distal surface of radius ACTION: forearm pronation INNERVATION: median nerve (C5-T1)
Brachioradialis ORIGIN: lateral supracondylar ridge INSERTION: [...] ACTION: elbow flexor INNERVATION: radial nerve (C5-T1)	Brachioradialis ORIGIN: lateral supracondylar ridge INSERTION: styloid process of radius ACTION: elbow flexor INNERVATION: radial nerve (C5-T1)
Brachioradialis ORIGIN: lateral supracondylar ridge INSERTION: styloid process of radius ACTION: elbow flexor INNERVATION: [...]	Brachioradialis ORIGIN: lateral supracondylar ridge INSERTION: styloid process of radius ACTION: elbow flexor INNERVATION: radial nerve (C5-T1)
Brachioradialis ORIGIN: [...] INSERTION: styloid process of radius ACTION: elbow flexor INNERVATION: radial nerve (C5-T1)	Brachioradialis ORIGIN: lateral supracondylar ridge INSERTION: styloid process of radius ACTION: elbow flexor INNERVATION: radial nerve (C5-T1)
Brachioradialis ORIGIN: lateral supracondylar ridge INSERTION: styloid process of radius ACTION: [...] INNERVATION: radial nerve (C5-T1)	Brachioradialis ORIGIN: lateral supracondylar ridge INSERTION: styloid process of radius ACTION: elbow flexor INNERVATION: radial nerve (C5-T1)
Brachioradialis ORIGIN: [...] INSERTION: [...] ACTION: [...] INNERVATION: [...]	Brachioradialis ORIGIN: lateral supracondylar ridge INSERTION: styloid process of radius ACTION: elbow flexor INNERVATION: radial nerve (C5-T1)
